TARGET_FID,POINT_X,POINT_Y,class_new,h,m,s,u,MIN_depth,MAX_depth,RANGE_depth,MEAN_depth,STD_depth,DIST_NEW,BLOCK10_ID,OVER_LAND,dist_notes,depth_notes,MPA,PLATFORM,NAVIGATION,ANCHORAGE,MILITARY,OTHER,Status,Descriptio,trawlable,rec_fish,outfall,halibut,class_old,mussel.upfront.cost,mussel.yield ,mussel.annual.operating.costs,mussel.annual.profit,mussel.10.year.NPV ,kelp.yield,kelp.annual.operating.cost,kelp.upfront.cost ,kelp.10.year.NPV ,fish.yield,fish.annual.operating.costs,fish.price,fish.annual.revenue,halibut.10.year.NPV ,res_views_8k,res_views_3k,park_view_3k,park_views_8k,TOC.flux ,disease.risk 
80657,-119.4988733,34.33637364,All,,,1.000000484,,-40.09999847,-32.79999924,7.299999237,-36.54621199,1.733074057,20536.92969,651,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,3558750,2376426.395,9367448.605,68391655.09,695814,1671584.739,2978250,232889.5391,1384153.958,13375344.72,8,-2302113.049,178.1441643,360.940574,0,0,0,0.518159484,
80658,-119.4880029,34.33632549,All,,,1.000000015,,-36.79999924,-31.70000076,5.099998474,-33.99999987,1.397418173,21536.92969,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,All,3941300,3546085.409,2378389.401,9323692.45,68053781.66,653877,1674660.148,2978250,-762337.1511,1379887.396,13415823.42,8,-2376724.249,6.492653675,268.5108787,0,0,0,0.52184003,
80659,-119.4771324,34.3362763,All,,,1.000000514,,-34.79999924,-30,4.799999237,-31.79848477,1.251604104,22469.29708,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,All,3941300,3546085.409,2382691.887,9319389.964,68020559,626577,1674589.078,2978250,-1394198.459,1378880.902,13453564.44,8,-2422517.216,0,184.1278248,0,0,0,0.526904288,
80660,-119.466262,34.33622609,NoFish,,,0.999999307,,-31.79999924,-26,5.799999237,-29.65208334,1.359123819,22073.95117,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,NoFish,3941300,3521024.735,2375620.594,9243761.032,67436572.43,581469,1672741.136,2978250,-2424865.193,0,0,0,0,0,75.47256645,0,0,0,0,
80661,-119.4553916,34.33617483,NoFish,,,1.000000484,,-29.70000076,-21.5,8.200000763,-26.6053032,1.789164112,21073.95117,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,NoFish,3941300,3484090.909,2363273.201,9134226.799,66590778.12,664923,1674603.817,2978250,-506019.322,0,0,0,0,0,52.07337758,0.902284987,0,0.902284987,0,
80662,-119.4445212,34.33612255,NoFish,,,1,,-26.10000038,-17,9.100000381,-21.95208331,3.17402584,20073.95117,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,undev,3941300,3447923.875,2351086.352,9027062.437,65763283.33,782075.1502,1665997.331,2978250,2274291.231,0,0,0,0,0,45.36001918,7.459873855,0,7.459873855,0,
80663,-119.4336508,34.33606923,undev,,,1,0,-24.70000076,-8.399999619,16.30000114,-16.36363638,3.13115516,19073.95117,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80665,-119.4119101,34.33595949,undev,,,0.03295974,0.96704003,-10.80000019,-1.799999952,9.000000238,-5.267796593,3.216875056,17203.40477,651,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7230373,0,0,0,0,0,
81018,-119.7814838,34.34627492,undev,,0.957035005,,0.042964801,-92.90000153,-80.09999847,12.80000305,-84.44214933,2.367854657,11572.71094,653,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81019,-119.7706118,34.34625363,undev,,1,,,-85.5,-78.5,7,-80.87272702,1.85533994,10573.00383,653,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,95.28660366,0,0,0,0,0,
81020,-119.7597399,34.34623131,undev,,0.973295987,0.01083984,0.01586372,-81.40000153,-76.90000153,4.5,-78.94380119,0.893677764,9720.327812,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,184.3061371,0,0,0,0,0,
81021,-119.748868,34.34620795,undev,,0.648527026,0.217231005,0.134241998,-79.90000153,-71.90000153,8,-77.23257608,2.19653662,9246.360303,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2868721,0,0,0,0,0,
81022,-119.737996,34.34618356,undev,,0.402566999,0.499436699,0.097995806,-78.19999695,-71.59999847,6.599998474,-73.16198358,1.437585284,8832.146143,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,346.8376641,0,0,0,0,0,
81023,-119.7271241,34.34615814,undev,,0.325123996,0.611046016,0.063830613,-75.19999695,-67.30000305,7.899993896,-72.04166638,1.3829612,8417.932389,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,384.7886122,0,0,0,0,0,
81024,-119.7162522,34.34613169,undev,,0.281188011,0.718812577,,-75.19999695,-62.5,12.69999695,-68.57045422,3.689250223,8003.719985,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,479.5539963,0,0,0,0,0,
81025,-119.7053803,34.3461042,undev,,0.28064701,0.719352634,,-72.09999847,-60.5,11.59999847,-63.290909,2.470888438,7589.510498,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,566.3644005,0,0,0,0,0,
81026,-119.6945084,34.34607568,undev,,0.477021009,0.521114592,0.00186455,-63.29999924,-59.59999847,3.700000763,-60.88939401,0.815220422,7175.301514,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,601.3300821,0,0,0,0,0,
81027,-119.6836365,34.34604612,undev,,0.824274004,0.158481655,0.01724454,-61.70000076,-55,6.700000763,-58.5520662,2.082238996,7009.61792,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,627.208653,0,0,0,0,0,
81028,-119.6727646,34.34601553,undev,,1,,,-61.79999924,-52.20000076,9.599998474,-54.54015142,1.58304757,7403.116455,652,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,653.7446347,0,0,0,0,0,
81029,-119.6618927,34.34598391,undev,,1,,,-54.29999924,-48.90000153,5.399997711,-51.58512409,1.024869402,7817.3255,652,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,660.0827018,0,0,0,0,0,
81030,-119.6510209,34.34595125,undev,,1,,,-51.29999924,-46,5.299999237,-47.97500003,1.460301636,8231.536471,652,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,655.0865805,0,0,0,0,0,
81031,-119.640149,34.34591756,undev,0.003993523,0.360042989,0.635963023,,-48,-44.5,3.5,-45.52066128,0.94194424,8645.749924,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,644.4876009,0,0,0,0,0,
81032,-119.6292772,34.34588284,All,0.003,,0.997,,-45.79999924,-43.90000153,1.899997711,-44.56818153,0.460125121,9059.963721,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3969920.319,2409551.442,10691185.61,78613201.36,700371,1663793.092,2978250,398618.4077,1408333.481,12910772.05,8,-1644104.208,640.1027347,5.103896022,0,0,0,0.507264909,
81033,-119.6184053,34.34584708,All,,,1,,-45.29999924,-43.79999924,1.5,-44.33636361,0.398758431,9480.330391,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3969920.319,2411491.259,10689245.79,78598222.61,687288,1664687.921,2978250,88638.40414,1412725.452,12927787.95,8,-1625984.335,641.5416799,0,0,0,0,0.509627718,
81034,-119.6075335,34.34581029,All,0.005,,0.995,,-45.59999847,-43.90000153,1.699996948,-44.52575756,0.420789449,10143.65262,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3938537.549,2407981.625,10589192.29,77825635.96,697032,1665561.536,2978250,307614.3311,1412484.863,12954638.37,8,-1654759.467,640.9150096,0,0,0,0,0.509265011,
81035,-119.5966617,34.34577247,All,0.001,,0.999,,-45.5,-44.09999847,1.400001526,-44.57107471,0.448770253,11122.71094,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3907647.059,2406032.049,10489203.25,77053547.08,637791,1664828.201,2978250,-1059052.942,1410380.377,12994269.38,8,-1711226.365,624.8843248,15.88141161,0,0,0,0.508495172,
81036,-119.5857899,34.34573362,All,0.004,,0.996,,-45.40000153,-43.79999924,1.600002289,-44.39090917,0.442009097,12122.71094,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3847297.297,2398011.242,10298069.84,75577665.58,635565,1665658.798,2978250,-1117032.337,1404009.328,13034748.08,8,-1802673.454,607.3547025,164.2100729,0,0,0,0.505924905,
81037,-119.5749181,34.34569373,All,0.001,0,0.998,,-45.40000153,-41.70000076,3.700000763,-43.87878823,1.061305084,13122.71094,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3774431.818,2387370.029,10068254.97,73803096.09,616245,1665997.375,2978250,-1567198.496,1397546.78,13075226.78,8,-1894852.539,582.3557622,657.9114493,0,0,0,0.504656856,
81038,-119.5640463,34.3456528,All,,0,1,,-45.5,-40.79999924,4.700000763,-42.81074385,1.46263681,14122.71094,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3704275.093,2377295.945,9846811.862,72093171.1,581637,1665870.599,2978250,-2367920.975,1364255.531,13115705.48,8,-2201661.234,544.9639509,"1,068.18",0,0,0,0.490486291,
81039,-119.5531745,34.34561085,All,0,0,0.999,,-44.70000076,-39.70000076,5,-42.15909117,1.509061718,15122.71094,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3636678.832,2367757.944,9633282.202,70444351.67,581112,1666719.81,2978250,-2386640.089,1392331.314,13156184.18,8,-2017533.665,510.6807462,"1,244.41",0,0,0,0.507934144,
81040,-119.5423028,34.34556786,All,,0,1,,-43.79999924,-38.29999924,5.5,-40.75041322,1.695990463,16122.71094,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3597292.419,2364126.219,9506938.763,69468761.11,666939,1670173.878,2978250,-425111.4544,1387790.254,13196662.88,8,-2094340.85,453.6731932,"1,283.13",0,0,0,0.509257673,
81041,-119.531431,34.34552383,All,0,,1,,-41.59999847,-36.59999847,5,-39.26818166,1.070352022,17122.71094,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3558750,2360671.201,9383203.799,68513312.52,702744,1664301.956,2978250,449660.125,1386234.764,13237141.58,8,-2147263.469,384.1238324,"1,153.84",0,0,0,0.512044069,
81042,-119.5205593,34.34547878,All,0,,1,,-39.79999924,-35,4.799999237,-37.79173572,1.373033559,18122.71094,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3533510.638,2360001.436,9300583.671,67875341.79,699699,1666867.698,2978250,359310.0995,1383581.281,13277620.28,8,-2208970.03,301.91026,922.6538685,0,0,0,0.514194352,
81043,-119.5096876,34.34543269,All,,,1,,-38.40000153,-32,6.400001526,-35.34772726,1.062192352,19122.71094,652,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,All,3941300,3533510.638,2364616.018,9295969.088,67839709.21,767685.7936,1665530.706,2978250,1944561.989,1378491.224,13318098.98,8,-2290169.186,164.1713569,731.8846709,0,0,0,0.518473456,
81044,-119.4988159,34.34538556,All,,,1.000000067,,-35.40000153,-30.10000038,5.300001144,-33.09421476,1.003654077,20122.71094,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,All,3941300,3546085.409,2371863.372,9330218.479,68104173.93,643209,1673041.872,2978250,-996967.6564,1376844.235,13358577.68,8,-2343823.8,5.267206125,550.9894558,0,0,0,0.524326363,
81045,-119.4879442,34.3453374,All,,,1,,-32.79999924,-29.39999962,3.399999619,-31.20606054,1.170195528,21122.71094,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,All,3941300,3533510.638,2373845.183,9286739.924,67768444.05,534954,1670397.281,2978250,-3484296.067,1376661.236,13399056.38,8,-2385766.49,0,351.0427776,0,0,0,0.52801322,
81046,-119.4770725,34.34528821,NoFish,,,0.99999908,,-30.79999924,-25.5,5.299999237,-28.80082638,1.388649116,22122.71094,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,NoFish,3941300,3508626.761,2373249.844,9205218.466,67138956.96,635502,1674577.886,2978250,-1187362.58,0,0,0,0,0,183.6922554,0,0,0,0,
81047,-119.4662008,34.34523799,NoFish,,,1,,-29.39999962,-17.70000076,11.69999886,-24.51136368,3.331658143,22440.72892,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,undev,3941300,3459895.833,2364514.603,9053141.647,65964660.07,777643.2325,1668065.328,2978250,2155656.429,0,0,0,0,0,80.91417859,2.887522951,0,2.887522951,0,
81048,-119.4553291,34.34518673,undev,,,1,,-26.10000038,-15.89999962,10.20000076,-19.18264469,2.395025042,21488.16992,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81049,-119.4444575,34.34513444,undev,,,0.852185011,0.147815334,-18.10000038,-9.800000191,8.300000191,-15.47651511,1.979510947,20488.16992,651,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81050,-119.4335859,34.34508112,undev,0.01914624,,0.401402176,0.579451733,-15.39999962,-2.900000095,12.49999952,-9.274380148,2.112713495,19494.32063,651,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,200.1180918,0,0,0,0,0,
81051,-119.4227143,34.34502676,undev,,,,0.999999409,-8.600000381,-2,6.600000381,-5.902985043,2.777520097,18682.23103,651,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81402,-119.8140783,34.35534452,undev,0.029521876,0.566583991,0.247900085,0.155993076,-96.59999847,-78.09999847,18.5,-83.75625017,4.248311801,14158.49272,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81403,-119.8032051,34.35532633,undev,0.071539551,0.528324008,0.40013659,,-87.80000305,-77.40000153,10.40000153,-81.73484848,2.675137364,13158.49272,653,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,30.94791393,0,0,0,0,0,
81404,-119.7923319,34.35530711,undev,,0.963066995,0.036932599,,-85.40000153,-75.5,9.900001526,-80.41736137,3.033501427,12158.49272,653,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,122.2626256,0,0,0,0,0,
81405,-119.7814587,34.35528685,undev,,0.643912017,0.356088493,,-83.69999695,-74.40000153,9.299995422,-77.79924219,2.80822626,11158.49272,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,236.8304459,0,0,0,0,0,
81406,-119.7705855,34.35526556,undev,,0.357519001,0.642480999,,-79.5,-73.5,6,-76.2486114,1.454637504,10158.49272,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,289.7785729,0,0,0,0,0,
81407,-119.7597123,34.35524323,undev,,0.080117203,0.91876288,0.00112009,-78.5,-73.09999847,5.400001526,-75.45530337,1.821476,9158.785615,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,313.4053843,0,0,0,0,0,
81408,-119.7488392,34.35521988,All,,,1.000000015,,-75.40000153,-68.90000153,6.5,-72.10763942,1.575598754,8306.110559,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,4017943.548,2461263.711,10797950,79437607.66,703017,1675955.006,2978250,366002.463,1354897.831,13001881.96,8,-2162699.309,405.3376443,787.9496421,0,0,0,0.439410374,
81409,-119.737966,34.35519549,All,,,1.000000484,,-71.90000153,-67.19999695,4.700004578,-70.28787867,1.337286902,7832.147445,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,4017943.548,2459076.57,10800137.14,79454496.19,694176,1681836.553,2978250,115783.1409,1359930.298,12982696.55,8,-2103254.162,444.8062358,810.5065567,0,0,0,0.446550121,
81410,-119.7270928,34.35517006,All,,,1.000000015,,-71.59999847,-63.79999924,7.799999237,-67.01597227,1.922334534,7417.93494,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,4017943.548,2457165.152,10802048.56,79469255.66,698943,1681588.006,2978250,228130.888,1362526.191,12965929.76,8,-2065720.238,506.8401987,838.6671717,0,0,0,0.455354328,
81411,-119.7162197,34.3551436,All,,,1.000000484,,-65.30000305,-61.79999924,3.500003815,-63.3611113,0.69842195,7003.722511,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,4017943.548,2455253.735,10803959.98,79484015.11,689976,1680956.341,2978250,25286.04347,1365030.584,12949162.98,8,-2028918.313,563.3962404,942.8399831,0,0,0,0.464557918,
81412,-119.7053465,34.35511611,All,,,1.000000015,,-62.70000076,-60.79999924,1.900001526,-61.58030302,0.477118651,6589.510928,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,4017943.548,2453342.321,10805871.39,79498774.54,694281,1680693.952,2978250,127038.3533,1332861.181,12932396.24,8,-2269506.792,590.1380034,"1,156.67",0,0,0,0.484860827,
81413,-119.6944734,34.35508759,All,,,1.000000484,,-61.09999847,-57.79999924,3.299999237,-59.92847212,0.786046954,6175.301514,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,4017943.548,2451430.918,10807782.79,79513533.89,698754,1680434.348,2978250,232660.906,1374671.93,12915629.58,8,-1918254.137,615.9597662,"1,510.09",0,0,0,0.476772783,
81414,-119.6836002,34.35505803,All,,0.003,0.987,0.01,-59.20000076,-55.20000076,4,-57.23712132,1.069438165,6009.61792,653,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,4001807.229,2447287.907,10758675.95,79134343.87,699531,1679369.205,2978250,258885.0233,1381351.386,12908922.92,8,-1858111.831,645.0395002,"1,651.87",0,0,0,0.484286319,
81415,-119.6727271,34.35502744,undev,,0.300386012,0.672267252,0.02734612,-56.29999924,-52.59999847,3.700000763,-54.49513872,0.758501048,6403.116519,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,659.2750287,0,0,0,0,0,
81416,-119.661854,34.35499581,undev,0.018288212,0.770847023,0.210865309,,-54.09999847,-49.09999847,5,-52.01439381,1.274644028,6817.327052,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,669.7944318,0,0,0,0,0,
81417,-119.6509809,34.35496315,undev,,1,,,-53,-45.70000076,7.299999237,-48.29861101,2.406876318,7231.539335,652,,,,,,,,,,open,fed,Y,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,671.2526831,0,0,0,0,0,
81418,-119.6401077,34.35492946,undev,0.064819873,0.337211013,0.597969422,,-51.90000153,-44.40000153,7.5,-46.34621224,2.63051454,7645.751799,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,673.5324592,0,0,0,0,0,
81419,-119.6292347,34.35489473,All,0.007,,0.993,,-50.59999847,-43.79999924,6.799999237,-45.04236097,1.790390259,8066.115195,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3969920.319,2404965.246,10695771.81,78648614.74,696843,1663638.473,2978250,318085.4945,1402064.16,12870542.36,8,-1654029.077,663.1863803,345.0821964,0,0,0,0.508133505,
81420,-119.6183616,34.35485897,All,0.012,,0.988,,-47.20000076,-43.79999924,3.400001526,-44.13636378,0.4457327,8729.434415,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3969920.319,2408026.188,10692710.86,78624978.97,699594,1661755.74,2978250,396350.937,1401732.072,12897392.66,8,-1683536.083,652.9913296,336.7668502,0,0,0,0.509591388,
81421,-119.6074885,34.35482218,All,,,1,,-44.5,-43.90000153,0.599998474,-44.10277772,0.099961515,9708.492725,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3954166.667,2409245.801,10639504.2,78214131.2,688653,1664934.197,2978250,118357.2313,1401000.077,12937023.66,8,-1729023.052,633.0789719,325.7873065,0,0,0,0.509377125,
81422,-119.5966154,34.35478435,All,,,1,,-44.20000076,-42.90000153,1.299999237,-43.92575752,0.334079667,10708.49272,652,,,,,,,,,,open,fed,Y,yes, ,Y,undev,3941300,3907647.059,2404120.605,10491114.69,77068306.74,683256,1665705.196,2978250,-12618.82869,1397797.598,12977502.36,8,-1795121.584,613.7911236,400.5913777,0,0,0,0.508446091,
81423,-119.5857424,34.35474549,All,0.002,0.005,0.993,,-44,-40.70000076,3.299999237,-42.47916672,1.230790081,11708.49272,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3847297.297,2396099.798,10299981.28,75592425.24,646632,1665598.416,2978250,-860196.7658,1391701.047,13017981.06,8,-1884372.688,576.8124788,849.7262335,0,0,0,0.507908182,
81424,-119.5748693,34.3547056,All,0,0,1,,-43.79999924,-39.5,4.299999237,-40.80138869,0.759018433,12708.49272,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3760188.679,2382476.508,10026146.13,73477942.8,659484,1666861.67,2978250,-572232.0684,1388681.567,13058459.76,8,-1949007.23,525.0361048,"1,255.40",0,0,0,0.509607217,
81425,-119.5639963,34.35466467,All,0,,1,,-41.70000076,-35.70000076,6,-39.35151525,1.494205113,13708.49272,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3663419.118,2366830.513,9722452.576,71132901.65,686154,1668537.957,2978250,32640.09951,1386394.082,13098938.46,8,-2007785.81,468.4225123,"1,427.64",0,0,0,0.511876142,
81426,-119.5531233,34.35462271,All,0,,1,,-40.79999924,-35.20000076,5.599998474,-36.99097215,1.802310029,14708.49272,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3597292.419,2357600.193,9513464.789,69519153.36,779642.9192,1660902.252,2978250,2257290.949,1384655.593,13139417.16,8,-2062172.418,374.217632,"1,473.74",0,0,0,0.515840448,
81427,-119.5422503,34.35457971,All,0,,1,,-38.79999924,-34.20000076,4.599998474,-36.24393963,1.36743827,15708.49272,652,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,3546085.409,2351493.598,9350588.252,68261463.92,781463.1107,1661891.811,2978250,2291814.951,1383191.603,13179895.86,8,-2114363.042,315.1941584,"1,397.04",0,0,0,0.51690437,
81428,-119.5313773,34.35453569,All,,,1.000000015,,-38.40000153,-34.09999847,4.300003052,-35.22083325,1.068544875,16708.49262,652,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,All,3941300,3508626.761,2348265.488,9230202.822,67331879.53,780644.6256,1662802.817,2978250,2265820.025,1378559.043,13220374.56,8,-2191902.218,238.5256976,"1,264.18",0,0,0,0.518334968,
81429,-119.5205043,34.35449062,All,,,1.000000484,,-36.5,-31,5.5,-33.79924263,1.100447544,17708.49258,652,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,All,3941300,3508626.761,2352880.07,9225588.24,67296246.95,778297.8723,1663665.655,2978250,2204794.397,1376454.557,13260853.26,8,-2249216.806,134.1663893,970.2107889,0,0,0,0.520579299,
81430,-119.5096313,34.35444453,All,,,1.000000015,,-35.09999847,-29.5,5.599998474,-31.61666642,1.255377179,18708.49258,652,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,All,3941300,3521024.735,2360090.408,9259291.217,67556492.41,694995,1672526.036,2978250,206648.7872,1374624.569,13301331.96,8,-2304335.41,0,744.2969092,0,0,0,0.525694297,
81431,-119.4987584,34.3543974,NoFish,,,1.000000724,,-32.09999847,-25.70000076,6.399997711,-29.65378774,1.6340784,19708.49258,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,NoFish,3941300,3508626.761,2362109.235,9216359.075,67224981.79,640773,1672592.81,2978250,-1049930.557,0,0,0,0,0,575.2597824,0,0,0,0,
81432,-119.4878854,34.35434924,NoFish,0.001,,0.999,,-29.89999962,-21.79999924,8.100000381,-26.8777777,2.300466225,20708.49258,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,undev,3941300,3484090.909,2361586.763,9135913.237,66603800.36,696759,1672655.836,2978250,246509.9323,0,0,0,0,0,356.2800558,4.53644567,0,4.53644567,0,
81433,-119.4770125,34.35430004,NoFish,0,,1,,-27.70000076,-14.80000019,12.90000057,-22.16969692,3.575377432,21708.49258,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,Y,yes, ,Y,undev,3941300,3400853.242,2348773.931,8874041.769,64581698.29,756232.1579,1669332.791,2978250,1649877.484,0,0,0,0,0,120.8891031,12.46481333,0,12.46481333,0,
81434,-119.4661396,34.35424981,undev,,,1,,-21.89999962,-14.39999962,7.5,-16.84166676,1.836001971,22531.98236,651,,,,,,,,,,Open,(B) Santa Barbara Point to Pitas Point:,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81436,-119.4443938,34.35414625,undev,,,0.195679698,0.80432079,-14.69999981,-3.099999905,11.5999999,-11.21894736,3.315015111,20904.94534,651,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,537.4931867,0,0,0,0,0,
81437,-119.4335209,34.35409293,undev,,,,1.000000068,-9.699999809,-0.600000024,9.099999785,-3.989361681,2.808969982,19901.13027,651,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81438,-119.4226481,34.35403856,undev,,,,1.000000392,-2,-2,0,-2,0,19444.23633,651,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81785,-119.8575549,34.36441881,undev,0.032,,0.968,,-93.90000153,-69.59999847,24.30000305,-80.34469709,4.471633213,17744.27793,654,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
